time_ms,left_cmd_torque,right_cmd_torque,fl_vel,fr_vel,robot_vel
346,3.71595,-3.7753,2.03965,-2.04689,0.123672
347,3.71595,-3.7753,2.04301,-2.05013,0.123907
348,3.63067,-3.69032,2.04633,-2.05335,0.124142
349,3.63067,-3.69032,2.04806,-2.05499,0.124374
350,3.85366,-3.91411,2.05,-2.05686,0.12459
351,3.85366,-3.91411,2.05617,-2.06299,0.124808
352,3.76732,-3.82803,2.06181,-2.0686,0.125055
353,3.76732,-3.82803,2.06549,-2.07225,0.125319
354,3.6831,-3.74407,2.06913,-2.07587,0.125584
355,3.6831,-3.74407,2.07121,-2.07793,0.125843
356,3.90864,-3.97039,2.0735,-2.08022,0.126089
357,3.90864,-3.97039,2.08008,-2.0868,0.126335
358,3.82317,-3.88517,2.08612,-2.09285,0.126611
359,3.82317,-3.88517,2.09021,-2.09694,0.126904
360,3.73971,-3.80197,2.09426,-2.101,0.127197
361,3.73971,-3.80197,2.09675,-2.1035,0.127486
362,3.96772,-4.03073,2.09946,-2.10622,0.127761
363,3.96772,-4.03073,2.10649,-2.11327,0.128037
364,3.87328,-3.93653,2.11297,-2.11977,0.128343
365,3.87328,-3.93653,2.11733,-2.12415,0.128666
366,3.79053,-3.85401,2.12167,-2.12851,0.128988
367,3.79053,-3.85401,2.12449,-2.13134,0.129305
368,4.02112,-4.08533,2.12752,-2.13438,0.129608
369,4.02112,-4.08533,2.13493,-2.14182,0.12991
370,3.92723,-3.99164,2.14179,-2.1487,0.130244
371,3.92723,-3.99164,2.14653,-2.15346,0.130594
372,3.84493,-3.90955,2.15126,-2.1582,0.130943
373,3.84493,-3.90955,2.15445,-2.16142,0.131288
374,4.07804,-4.14335,2.15787,-2.16485,0.131617
375,4.07804,-4.14335,2.1657,-2.1727,0.131948
376,3.98446,-4.04996,2.17297,-2.17999,0.132309
377,3.98446,-4.04996,2.17812,-2.18516,0.132687
378,3.89281,-3.95848,2.18325,-2.19031,0.133065
379,3.89281,-3.95848,2.18667,-2.19375,0.133437
380,4.12856,-4.19491,2.19034,-2.19743,0.133793
381,4.12856,-4.19491,2.19848,-2.2056,0.134149
382,4.03526,-4.10176,2.20607,-2.2132,0.134535
383,4.03526,-4.10176,2.21155,-2.2187,0.134938
384,3.94379,-4.01043,2.217,-2.22416,0.135341
385,3.94379,-4.01043,2.22075,-2.22794,0.135737
386,4.18212,-4.24942,2.22475,-2.23194,0.136118
387,4.18212,-4.24942,2.23326,-2.24048,0.136498
388,4.08888,-4.15631,2.24121,-2.24845,0.136909
389,4.08888,-4.15631,2.24705,-2.2543,0.137337
390,3.9974,-4.05536,2.25285,-2.26012,0.137765
391,3.9974,-4.05536,2.25696,-2.26407,0.138186
392,4.23826,-4.29705,2.2613,-2.26828,0.138591
393,4.23826,-4.29705,2.2702,-2.27708,0.138995
394,4.1353,-4.20396,2.27852,-2.28532,0.139429
395,4.1353,-4.20396,2.28455,-2.29146,0.139881
396,4.0438,-4.10296,2.29056,-2.29756,0.140331
397,4.0438,-4.10296,2.29489,-2.30179,0.140774
398,4.28732,-4.3473,2.29946,-2.30629,0.1412
399,4.28732,-4.3473,2.30865,-2.31542,0.141625
400,4.18421,-4.24447,2.31725,-2.32399,0.142081
401,4.18421,-4.24447,2.32356,-2.33026,0.142554
402,4.08291,-4.14344,2.32985,-2.33653,0.143024
403,4.08291,-4.14344,2.33428,-2.34094,0.143487
404,4.32925,-4.39057,2.33899,-2.34563,0.143932
405,4.32925,-4.39057,2.34837,-2.35501,0.144374
406,4.226,-4.2876,2.35717,-2.36382,0.144848
407,4.226,-4.2876,2.36368,-2.37034,0.145338
408,4.12452,-4.18638,2.37018,-2.37684,0.145825
409,4.12452,-4.18638,2.37482,-2.38149,0.146305
410,4.37363,-4.43626,2.37974,-2.38641,0.146766
411,4.37363,-4.43626,2.38937,-2.39607,0.147226
412,4.26053,-4.3234,2.39843,-2.40515,0.147717
413,4.26053,-4.3234,2.40501,-2.41175,0.148223
414,4.15893,-4.22205,2.41161,-2.41836,0.148726
415,4.15893,-4.22205,2.41636,-2.42313,0.14922
416,4.41095,-4.47481,2.4214,-2.42818,0.149695
417,4.41095,-4.47481,2.43122,-2.43802,0.150168
418,4.29762,-4.3617,2.44046,-2.44728,0.150672
419,4.29762,-4.3617,2.44722,-2.45406,0.151192
420,4.18618,-4.25047,2.45399,-2.46085,0.151707
421,4.18618,-4.25047,2.45875,-2.46562,0.152215
422,4.44126,-4.50626,2.46381,-2.4707,0.1527
423,4.44126,-4.50626,2.47373,-2.48064,0.153183
424,4.32779,-4.39298,2.48307,-2.49,0.153696
425,4.32779,-4.39298,2.48993,-2.49689,0.154225
426,4.21617,-4.28154,2.49681,-2.50378,0.15475
427,4.21617,-4.28154,2.50167,-2.50866,0.155266
428,4.47425,-4.54031,2.50684,-2.51385,0.15576
429,4.47425,-4.54031,2.51692,-2.52395,0.156252
430,4.36053,-4.41716,2.52642,-2.53346,0.156774
431,4.36053,-4.41716,2.53342,-2.54032,0.157312
432,4.23905,-4.30562,2.54044,-2.54721,0.157846
433,4.23905,-4.30562,2.54526,-2.5521,0.158369
434,4.50027,-4.56751,2.55041,-2.55731,0.15887
435,4.50027,-4.56751,2.56054,-2.5675,0.159367
436,4.3768,-4.44416,2.57009,-2.5771,0.159896
437,4.3768,-4.44416,2.57698,-2.58404,0.160439
438,4.25533,-4.32283,2.58392,-2.59101,0.160977
439,4.25533,-4.32283,2.58868,-2.5958,0.161505
440,4.51982,-4.58797,2.59379,-2.60094,0.162008
441,4.51982,-4.58797,2.60394,-2.61113,0.162507
